clust_no,mpi,mpi_SE,mpi_lo95CI,mpi_up95CI,tot_samp_ppl,pct_samp_ppl_mis
74,0.3324373,0.083265856,0.15255235,0.51232225,62,0.0
75,0.42307696,0.0881302,0.2237126,0.6224413,39,0.0
76,0.3668583,0.12860304,0.075938016,0.65777856,58,0.0
77,0.4058957,0.09954006,0.18072046,0.631071,53,7.547169923782349
78,0.5332057,0.09072292,0.33721074,0.7292006,87,0.0
79,0.25438598,0.07904999,0.08360886,0.42516312,57,0.0
80,0.38205132,0.08624278,0.19223224,0.5718704,65,0.0
81,0.6879757,0.032323197,0.6181457,0.75780576,73,0.0
82,0.6358696,0.046249434,0.5359538,0.7357855,92,0.0
83,0.3666667,0.080508076,0.19125468,0.54207873,75,6.666666269302368
84,0.4491526,0.093665026,0.2468016,0.65150356,59,0.0
85,0.20187794,0.069015644,0.051505774,0.3522501,71,0.0
86,0.11026937,0.06969901,-0.04313711,0.26367587,66,0.0
87,0.15333334,0.08167589,-0.026434083,0.33310077,50,0.0
88,0.0,,,,71,0.0
89,0.21383649,0.0706744,0.061153732,0.36651924,53,0.0
90,0.07057057,0.048599847,-0.036396965,0.17753811,74,0.0
91,0.3090278,0.07112609,0.15405735,0.46399823,64,0.0
92,0.28395063,0.12403193,0.003370914,0.5645304,51,11.764705181121826
93,0.5562331,0.08071946,0.37857077,0.7338955,82,0.0
94,0.34351856,0.090069704,0.14893478,0.5381023,60,0.0
95,0.66120225,0.040976495,0.5719222,0.7504824,61,0.0
96,0.36924124,0.08333556,0.18920569,0.54927677,82,0.0
97,0.27380955,0.07534596,0.11103448,0.4365846,56,0.0
98,0.13725492,0.10514925,-0.10521968,0.3797295,56,8.92857313156128
99,0.3377778,0.09626856,0.12327808,0.5522775,50,0.0
100,0.60060066,0.038890705,0.5158651,0.68533623,80,7.4999988079071045
101,0.20940171,0.0659386,0.062481366,0.35632205,60,13.333332538604736
102,0.26479077,0.061299026,0.13236228,0.39721927,77,0.0
103,0.5734128,0.055452704,0.4525917,0.69423383,56,0.0
104,0.5197133,0.06720939,0.37327662,0.66615,62,0.0
105,0.24074075,0.0719065,0.08406995,0.39741156,61,6.557375192642212
106,0.30687833,0.05936916,0.17861904,0.4351376,63,0.0
107,0.16835018,0.07113444,0.0117843235,0.32491603,72,8.33333134651184
108,0.29931974,0.08263664,0.112382665,0.4862568,49,0.0
109,0.07275133,0.07124693,-0.085996725,0.23149937,42,0.0
110,0.22368422,0.05632316,0.09971777,0.34765065,76,0.0
111,0.40104172,0.09695582,0.18764338,0.61444,64,0.0
112,0.51883245,0.07002059,0.36471817,0.67294675,59,0.0
113,0.4788012,0.04866471,0.37366748,0.5839349,76,0.0
114,0.0,,,,56,0.0
115,0.3652095,0.088589914,0.17218867,0.55823034,61,0.0
116,0.07777778,0.058037493,-0.049961876,0.20551744,60,0.0
117,0.043360434,0.043718643,-0.05553801,0.14225888,45,8.888888359069824
118,0.35122412,0.067511745,0.20537387,0.49707437,59,0.0
119,0.20555557,0.10066055,-0.0187301,0.42984125,63,4.76190447807312
120,0.36219338,0.081398465,0.18634269,0.5380441,77,0.0
121,0.6543211,0.10681431,0.40174535,0.90689677,34,20.588237047195435
122,0.49619487,0.058055777,0.3697022,0.6226875,73,0.0
123,0.1490515,0.07073917,-0.0037711863,0.3018742,82,0.0
124,0.45153672,0.11696685,0.19409439,0.708979,50,6.000000238418579
125,0.24853803,0.09925978,0.032269556,0.4648065,57,0.0
126,0.27203068,0.08041235,0.098310344,0.445751,58,0.0
127,0.3669251,0.07791396,0.19860221,0.535248,86,0.0
128,0.65502656,0.04356542,0.56090915,0.7491439,105,0.0
129,0.15725048,0.07249863,-0.0042865328,0.3187875,59,0.0
130,0.5612746,0.061847996,0.42651936,0.6960298,68,0.0
131,0.3676768,0.0833828,0.1875392,0.54781437,55,0.0
132,0.16503268,0.060827423,0.032501113,0.29756424,68,0.0
133,0.34548613,0.08380683,0.16102855,0.5299437,64,0.0
134,0.1708126,0.06545013,0.026757838,0.31486738,67,0.0
135,0.39533013,0.06829473,0.24501446,0.54564583,72,4.166668653488159
136,0.5038052,0.078913644,0.33186716,0.6757433,78,6.410259008407593
137,0.53409094,0.046556853,0.43035582,0.6378261,50,12.000000476837158
138,0.37111115,0.095206976,0.16367297,0.5785493,53,5.660378932952881
139,0.36363637,0.072617225,0.2067564,0.52051634,55,0.0
140,0.6220931,0.060997665,0.49031565,0.75387055,86,0.0
141,0.61111116,0.05260776,0.49745902,0.72476333,88,0.0
142,0.37990198,0.07672005,0.21274334,0.5470606,75,9.333330392837524
143,0.38888893,0.103991635,0.16000488,0.617773,65,0.0
144,0.37171718,0.0834505,0.18989415,0.5535402,61,9.836065769195557
145,0.25318763,0.07725857,0.08314266,0.4232326,70,12.857145071029663
146,0.21164024,0.09291108,0.0071443254,0.41613615,74,14.864861965179443
147,0.5119659,0.061132967,0.37876856,0.6451632,65,0.0
148,0.07706093,0.054998003,-0.047353197,0.20147507,67,7.46268630027771
149,0.43189967,0.048304137,0.32754493,0.5362544,62,0.0
150,0.27173913,0.081247054,0.09291557,0.4505627,54,14.814811944961548
151,0.18238994,0.062934734,0.04216261,0.32261726,53,0.0
152,0.0,,,,37,10.810810327529907
153,0.21048515,0.06099606,0.077586144,0.34338415,71,0.0
154,0.17521368,0.060559317,0.04326626,0.3071611,69,5.797100067138672
155,0.5874317,0.03553563,0.5106617,0.6642018,61,0.0
156,0.10818714,0.05461984,-0.012030319,0.2284046,57,0.0
157,0.0,,,,88,6.818181276321411
158,0.3197531,0.07592143,0.15573482,0.48377138,45,0.0
159,0.3291063,0.07254996,0.17237164,0.48584098,92,0.0
160,0.47619054,0.108109854,0.23824234,0.7141387,49,0.0
161,0.3589744,0.087498076,0.16639242,0.55155635,65,0.0
162,0.30015433,0.08892929,0.10803428,0.4922744,72,0.0
163,0.20535715,0.060646936,0.074337415,0.33637688,56,0.0
164,0.35185185,0.06571187,0.20989001,0.49381372,54,0.0
165,0.39855075,0.07498846,0.23654802,0.5605535,69,0.0
166,0.061507937,0.04638409,-0.041842256,0.16485813,56,0.0
167,0.30808082,0.092816815,0.10756229,0.5085994,55,0.0
168,0.40564376,0.06288168,0.26979616,0.5414914,63,0.0
169,0.4973545,0.039045442,0.4090276,0.58568144,42,0.0
170,0.3362573,0.07056399,0.1766305,0.49588415,61,6.557375192642212
171,0.3726852,0.06831218,0.2251057,0.5202647,72,0.0
172,0.3224044,0.11332824,0.07297063,0.5718382,66,7.575756311416626
173,0.36429876,0.082237326,0.18511902,0.5434785,61,0.0
174,0.0,,,,52,5.769228935241699
175,0.75467074,0.029890317,0.6900966,0.8192448,113,0.0
176,0.24370372,0.081516236,0.0675986,0.41980883,75,0.0
177,0.23908731,0.06883898,0.08336273,0.3948119,56,0.0
178,0.09702661,0.06584735,-0.047902428,0.24195565,71,0.0
179,0.3939394,0.07493557,0.23205096,0.55582786,66,0.0
180,0.3151515,0.07787059,0.1437595,0.48654354,55,0.0
181,0.52028227,0.09291807,0.3132479,0.7273166,63,0.0
182,0.43028325,0.081914805,0.24497908,0.6155874,58,12.068963050842285
183,0.21623932,0.07427767,0.05577217,0.37670648,65,0.0
184,0.35813493,0.06562046,0.21370527,0.5025646,56,0.0
185,0.10108025,0.05513943,-0.018041244,0.22020175,72,0.0
186,0.2748016,0.07547955,0.10867223,0.44093096,64,12.5
187,0.2426304,0.11344903,-0.010149778,0.4954106,49,0.0
188,0.20202021,0.0778843,0.032324884,0.37171552,67,1.4925360679626465
189,0.62100464,0.039315153,0.53534424,0.706665,79,7.594937086105347
190,0.5363248,0.043042477,0.44254333,0.63010633,52,0.0
191,0.38174605,0.06489454,0.24154992,0.5219422,70,0.0
192,0.49455342,0.05773159,0.36748704,0.62161976,57,10.526317358016968
193,0.5382514,0.06577901,0.38944897,0.68705386,67,8.955222368240356
194,0.3175788,0.08149383,0.14001898,0.4951386,69,2.898550033569336
195,0.3050109,0.09139374,0.10137297,0.5086489,53,3.7735819816589355
196,0.28549385,0.07814971,0.11666166,0.45432603,72,0.0
197,0.8513515,0.031141233,0.7828101,0.9198929,80,7.4999988079071045
198,0.31381384,0.06684631,0.16940115,0.4582265,74,0.0
199,0.6522223,0.041676946,0.55367196,0.7507726,50,0.0
200,0.42337167,0.070005976,0.26738864,0.5793547,58,0.0
201,0.49176958,0.06754696,0.33896774,0.6445714,54,0.0
202,0.48447716,0.073365144,0.3259814,0.6429729,68,0.0
203,0.52777785,0.07355105,0.36888045,0.6866752,64,0.0
204,0.3378685,0.08673605,0.14460854,0.53112847,53,7.547169923782349
205,0.23529412,0.07916213,0.06105946,0.4095288,51,0.0
206,0.2996032,0.060636606,0.16243365,0.4367727,56,0.0
207,0.034188036,0.03521445,-0.044274654,0.11265072,52,0.0
208,0.0,,,,67,2.985072135925293
